35.51269531,62.56999969,
35.625,70.69999695,
35.61425781,73.66999817,
35.64453125,76.69999695,
35.69628906,78.70999908,
35.69628906,77.77999878,
35.66503906,74.81999969,
36.04296875,69.27999878,
35.66699219,69.65000153,
35.36035156,68.01000214,
35.859375,62.46999741,
35.61523438,63.43999863,
35.64550781,60.59000015,
35.65722656,58.05999756,
35.67675781,59,
35.67773438,60.36999893,
35.65722656,59.18000031,
35.65722656,58.2899971,
35.64746094,65.13999939,
35.58691406,70.61999512,
35.33300781,73.75,
35.80078125,77.95999908,
35.32519531,78.68999481,
35.62890625,81.73999786,
35.91210938,81.68999481,
35.4765625,82.55999756,
35.38476563,79.47000122,
35.30371094,77.95999908,
35.22265625,74.90000153,
35.171875,67.76000214,
35.19335938,63.34000015,
35.02929688,63.31999969,
34.98925781,61.55999756,
34.98046875,59.02000046,
34.95800781,57.95999908,
34.90820313,59.25999832,
34.83789063,54.39999771,
34.80761719,59.02000046,
34.53417969,55.91999817,
34.50292969,51.77000046,
34.73730469,51.82999802,
34.70605469,51.16999817,
34.99121094,102.6299973,
35.86816406,79.19999695,
37.04199219,64.19999695,
35.91894531,51.06999969,
37.24316406,45.23999786,
36.92089844,41.05999756,
36.44433594,37.45000076,
37.16308594,39.23999786,
36.64355469,37.98999786,
35.94042969,34.11000061,
35.66113281,35.02999878,
35.69726563,32.11000061,
35.29785156,28.05999947,
35.21386719,29.89999962,
34.98046875,27.86999893,
35.171875,30.25,
34.67578125,27.43000031,
34.24707031,29.31999969,
34.52050781,29.43999863,
34.5390625,24.86999893,
34.65820313,25.37999916,
34.22070313,22.37999916,
34.49414063,25.30999947,
34.16894531,24.01000023,
34.21875,24.13999939,
34.72558594,26.75,
33.81933594,23.88999939,
33.20898438,27.82999992,
32.68945313,30.1099987,
32.50488281,26.93000031,
32.09765625,23.26999855,
31.4453125,24.03999901,
31.04785156,26.52999878,
30.5078125,23.68000031,
30.8828125,24.85000038,
30.19042969,24.53999901,
30.27050781,27.18000031,
30.24804688,23.68000031,
29.92285156,26.14999962,
29.98242188,25.92000008,
29.84960938,26.37999916,
29.52148438,27.73999977,
29.15429688,25.26999855,
29.14257813,28.39999962,
29.38671875,27.61999893,
29.61914063,28.5,
29.65917969,26.56999969,
28.875,33.13999939,
29.10839844,27.36999893,
28.72167969,29.39999962,
29.16796875,29.06999969,
29.25878906,30.63999939,
28.49609375,26.77999878,
29.37890625,27.09999847,
29.09472656,28.27999878,
28.91113281,29.84000015,
29.28613281,28.18000031,
28.86914063,26.75,
28.87792969,28.55999947,
29.1015625,28.77999878,
28.59277344,26.05999947,
28.46972656,26.72999954,
28.79492188,24.98999977,
28.10351563,21.90999985,
28.50878906,22.5,
28.25390625,23.29999924,
28.28515625,22.93000031,
28.45605469,20.54999924,
28.36523438,26.65999985,
28.77148438,27.34999847,
28.61816406,32.36999893,
29.56347656,41.70999908,
29.90429688,42.45999908,
30.58789063,49.12999725,
29.58496094,44.82999802,
29.48339844,42.45000076,
30.07226563,42.21999741,
29.38183594,37.90999985,
29.92871094,41.50999832,
29.79492188,36.86999893,
29.84570313,38.86999893,
29.85546875,38.77999878,
29.91601563,35.38000107,
30.42382813,35.77999878,
30.1171875,34.34999847,
29.95507813,32.93999863,
30.2890625,30.01999855,
30.19726563,30.89999962,
29.99414063,31.19999886,
30.09570313,30.29999924,
30.44140625,30.06999969,
30.13671875,29.03999901,
29.86132813,25.10000038,
30.03320313,23.36999893,
30.67285156,24.23999977,
30.54003906,26.78999901,
30.48046875,21.02999878,
30.48046875,23.76999855,
30.8359375,21.67000008,
31.28320313,23.28999901,
31.24121094,23.67000008,
31.28222656,27.31999969,
31.44433594,24.20999908,
31.65820313,24.07999992,
31.77929688,22.26000023,
31.77929688,21.02999878,
31.63574219,23.29999924,
31.890625,23.44999886,
32.34667969,25.42000008,
32.14355469,23.46999931,
32.21484375,23.1099987,
32.05175781,22.59000015,
32.66113281,23.8599987,
32.23535156,21.55999947,
32.47851563,23.69999886,
32.65039063,24.26000023,
33.09667969,21.3599987,
33.06640625,26.95999908,
32.56835938,26.55999947,
33.24902344,23.22999954,
33.05664063,25.43000031,
32.89453125,20.94999886,
33.20019531,24.48999977,
33.25976563,27.96999931,
33.20019531,25.55999947,
33.421875,22.81999969,
33.54492188,22.55999947,
33.60546875,23.26999855,
34.01074219,25.5,
33.75683594,24.59000015,
33.80664063,26.76999855,
33.80664063,25.43999863,
33.74609375,26.25,
34.31445313,24.82999992,
34.30273438,27.55999947,
34.01855469,24.32999992,
34.515625,23.12999916,
34.19042969,23.45999908,
33.89648438,25,
34.20019531,21.1099987,
34.27148438,22.54999924,
34.078125,23.43999863,
34.3125,28.68999863,
34.65722656,25.12999916,
34.3125,22.72999954,
34.2109375,27.26000023,
34.01757813,25.22999954,
34.66796875,27.69999886,
34.36230469,27.31999969,
34.36230469,28.75,
34.27148438,31.34000015,
34.66699219,25.69999886,
34.28125,27.75,
33.98632813,27.25,
33.83398438,29.51999855,
33.85351563,27.78999901,
33.47753906,27.95999908,
33.45898438,30.52999878,
34.22949219,29.80999947,
33.97558594,30.07999992,
34.02636719,30.14999962,
34.26074219,29.3599987,
34.19824219,28.73999977,
34.51367188,30.75,
34.91894531,35.22999954,
34.37207031,34.61000061,
34.421875,35.00999832,
34.44238281,35.96999741,
34.36132813,41.05999756,
34.24902344,39.18000031,
34.07519531,41.96999741,
33.65917969,40.20999908,
33.43652344,49,
33.6796875,43.65999985,
33.52734375,47.39999771,
33.86132813,48.46999741,
33.10058594,52.34999847,
33.54492188,50.86999893,
33.08984375,46.93999863,
33.078125,50.87999725,
33.34179688,53.97999954,
33.52441406,48.13999939,
33.60351563,47.57999802,
33.16894531,43.13999939,
33.47363281,45.62999725,
34.578125,50.47999954,
35.00390625,45.87999725,
35.45214844,53.86000061,
36.30273438,48.82999802,
36.515625,50.36000061,
36.74707031,49.20000076,
37.09179688,48.70000076,
37.00292969,45.82999802,
37.31445313,46.82999802,
37.07128906,42.68000031,
37.23339844,46.37999725,
36.84863281,39.81999969,
37.28417969,39.39999771,
36.83691406,40.04000092,
36.71582031,41.16999817,
36.55273438,38.93000031,
36.14941406,35.91999817,
36.25,36.02000046,
36.07617188,33.54000092,
36.2890625,33.50999832,
35.62011719,29.90999985,
35.52832031,30.4299984,
35.35546875,29.31999969,
35.75195313,27.67000008,
35.15332031,28.62999916,
35.06054688,26.30999947,
35.19140625,26.84000015,
34.73632813,29.43999863,
34.68554688,30.20999908,
34.47265625,26.67000008,
34.30078125,30.02999878,
34.44335938,30.02999878,
33.99707031,34.95999908,
34.20996094,37.68999863,
34.49414063,41.80999756,
33.98632813,40.45999908,
33.95410156,42.29999924,
33.80273438,48.82999802,
33.77246094,47.96999741,
33.62011719,49.43000031,
33.3359375,42.15999985,
33.5390625,46.70000076,
33.578125,52.21999741,
33.6796875,49.31999969,
33.35449219,49.45999908,
33.36523438,45.68999863,
33.71972656,50.09999847,
33.90234375,49.07999802,
33.46582031,48.57999802,
34.1953125,44.68999863,
33.69921875,47.12999725,
33.74023438,48.22999954,
34.07324219,51.09999847,
33.74902344,48.59000015,
33.79003906,53.11000061,
33.84960938,50.55999756,
34.15527344,51.41999817,
33.7890625,45.86999893,
33.98339844,47.31999969,
34.125,47.57999802,
34.04296875,41.79999924,
33.64746094,41.81999969,
33.93066406,44.71999741,
34.01171875,48.62999725,
34.11523438,44.81999969,
34.8046875,45.12999725,
34.64257813,42.52999878,
34.79394531,40.80999756,
34.87695313,40.75999832,
34.9765625,37.38000107,
34.98730469,37.11000061,
35.29199219,36.43999863,
34.91699219,35.20000076,
35.27148438,36.34000015,
35.61523438,41.47999954,
35.39355469,38.36000061,
35.15039063,38.11999893,
35.47558594,36.30999756,
35.49511719,37.73999786,
35.38378906,38.47999954,
35.60644531,35.54000092,
35.64746094,38.63999939,
35.26171875,38.82999802,
35.4140625,38.02000046,
35.46484375,31.93999863,
36.00195313,30.79999924,
36.07226563,28.56999969,
36.07226563,31.6099987,
36.03222656,28.73999977,
36.09277344,30.94999886,
35.78808594,28.28999901,
36.1640625,28.34999847,
36.29492188,29.64999962,
36.21484375,26.03999901,
36.26464844,27.22999954,
36.42675781,25.15999985,
35.98144531,25.20999908,
36.41699219,26.36999893,
36.44726563,30.01000023,
36.3359375,32,
36.85253906,38.23999786,
36.609375,39.06999969,
36.73046875,43.16999817,
36.40722656,44.09000015,
36.46777344,46.0399971,
36.76171875,48.48999786,
37.0859375,50.59000015,
36.83203125,51.34000015,
36.66015625,46.93999863,
37.17675781,49.89999771,
37.23730469,52.75,
36.61914063,55.25999832,
36.66015625,53.65999985,
37.12597656,50.36000061,
37.22753906,47.56999969,
37.51074219,46.00999832,
37.23535156,46.02000046,
37.50097656,48.38999939,
37.46972656,41.40999985,
37.12597656,38.21999741,
37.21582031,41.45000076,
37.58984375,39.87999725,
37.33691406,36.38000107,
36.98339844,36.77999878,
36.8828125,38.09000015,
37.13574219,38.04999924,
37.31835938,33.68999863,
37.49023438,33.11000061,
37.21582031,34.63000107,
37.45019531,32.25999832,
37.06542969,32.59000015,
37.2578125,33.23999786,
37.15527344,30.6099987,
37.18457031,31.86999893,
36.90234375,31.5,
37.17480469,29.97999954,
36.89160156,29,
37.20507813,30.98999977,
37.27636719,27.27999878,
36.9921875,30.94999886,
36.98242188,26.90999985,
37.18457031,32.27000046,
37.58886719,27.65999985,
37.265625,27.09000015,
37.29589844,29.57999992,
37.20410156,30.71999931,
37.39746094,36.68999863,
37.30566406,38.11000061,
36.77832031,41.86000061,
36.17871094,43.86000061,
36.14941406,44.40999985,
35.86523438,52.25,
36.02734375,58.02999878,
35.94433594,59.82999802,
35.58007813,59.11999893,
35.37695313,56.25999832,
35.22558594,60.90999985,
35.31640625,56.55999756,
35.3671875,58.48999786,
35.65039063,65.29999542,
35.49804688,61.14999771,
36.20605469,59.56999969,
35.84277344,56.71999741,
35.89257813,55.77999878,
36.01464844,52.22999954,
36.2890625,50.37999725,
36.29785156,47,
36.71289063,53.18000031,
36.84472656,46.20000076,
36.49121094,53.16999817,
